Date,#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Page
2026-05-01,100,HRL,671.1,-1.19,679.0,666.0,677.0,104696,70291775.1,3
2026-05-01,1,ACLBSL,941.1,-0.02,956.0,937.1,941.3,932,883642.3,4
2026-05-01,2,ADBL,309.5,0.26,317.8,305.1,317.8,20081,6186700.6,4
2026-05-01,3,ADBLD83,1070.0,0.86,1070.0,1070.0,1070.0,300,321000.0,4
2026-05-01,4,AHL,534.0,7.88,534.0,480.1,490.0,14073,7023667.7,4
2026-05-01,5,AHPC,277.0,-0.25,280.0,271.0,275.2,130322,35798877.8,4
2026-05-01,6,AKJCL,375.0,0.27,377.1,355.0,373.0,602146,219151419.7,4
2026-05-01,7,AKPL,267.8,0.22,280.4,260.5,280.4,134064,35439355.4,4
2026-05-01,8,ALBSL,1115.0,0.45,1128.0,1095.0,1100.0,14708,16311142.9,4
2026-05-01,9,ALICL,450.5,-0.75,453.1,445.1,452.1,12837,5779453.2,4
2026-05-01,10,ANLB,6285.0,0.16,6285.0,6200.0,6200.0,21,130950.0,4
2026-05-01,11,API,334.9,-0.3,352.6,326.0,352.6,155102,51707923.1,4
2026-05-01,12,AVYAN,1100.0,-0.04,1180.0,1080.0,1080.0,6954,7636995.3,4
2026-05-01,13,BANDIPUR,824.7,1.31,835.0,790.1,810.0,45389,36771881.6,4
2026-05-01,14,BARUN,340.0,-0.44,345.0,335.0,341.5,69616,23579005.2,4
2026-05-01,15,BBC,4814.9,-0.54,4840.0,4710.0,4840.0,130,624168.0,4
2026-05-01,16,BEDC,365.9,0.25,366.0,346.8,346.8,71340,25828440.7,4
2026-05-01,17,BFC,449.0,-0.88,452.4,444.0,450.0,11432,5129318.6,4
2026-05-01,18,BGWT,705.0,-3.42,747.0,700.0,747.0,4728,3348199.0,4
2026-05-01,19,BHCL,519.0,-1.14,522.0,510.6,522.0,24060,12414860.3,4
2026-05-01,20,BHDC,455.1,-0.52,460.9,450.2,450.2,17595,8000856.4,4
2026-05-01,21,BHL,217.6,0.74,218.0,208.0,208.0,163696,35232203.6,4
2026-05-01,22,BHPL,520.2,-1.25,525.0,513.0,520.1,6767,3515696.8,4
2026-05-01,23,BJHL,1035.0,0.0,1049.0,990.0,1049.0,10144,10298127.4,4
2026-05-01,24,BNHC,327.5,0.77,327.6,317.0,317.0,8218,2676224.7,4
2026-05-01,25,BNT,11610.0,0.0,11610.0,11609.9,11610.0,111,1288899.0,4
2026-05-01,26,BOKD86,1081.0,-0.73,1081.0,1081.0,1081.0,100,108100.0,4
2026-05-01,27,BPCL,668.0,0.15,675.0,655.0,665.0,18662,12389053.6,4
2026-05-01,28,BUNGAL,571.0,0.18,579.8,555.0,560.0,8665,4894635.5,4
2026-05-01,29,C30MF,10.07,1.72,10.07,9.8,9.9,30320,300478.0,4
2026-05-01,30,CBBL,903.0,0.11,905.7,898.0,904.0,10091,9109417.8,4
2026-05-01,31,CFCL,493.0,-0.78,496.0,482.1,491.0,8441,4125065.5,4
2026-05-01,32,CGH,807.5,-0.19,811.9,802.0,809.0,6861,5536720.4,4
2026-05-01,33,CHCL,478.5,-0.13,484.9,473.0,477.0,38316,18257463.7,4
2026-05-01,34,CHDC,2260.9,-1.27,2280.0,2222.0,2236.1,15008,33620366.8,4
2026-05-01,35,CHL,283.0,-1.05,288.0,281.0,285.0,28397,8085344.6,4
2026-05-01,36,CIT,1766.0,-0.11,1780.0,1746.0,1780.0,5856,10318144.1,4
2026-05-01,37,CITY,448.0,-3.03,460.0,447.1,450.2,13892,6284238.1,4
2026-05-01,38,CIZBD90,1277.9,-0.09,1240.7,1240.7,1240.7,30,37407.0,4
2026-05-01,39,CKHL,699.0,0.16,699.0,680.2,680.2,1620,1106039.5,4
2026-05-01,40,CLI,452.6,-0.31,455.0,448.2,449.0,13491,6085464.1,4
2026-05-01,41,CORBL,2400.0,-10.38,2544.1,2276.3,2544.1,47404,109029825.6,4
2026-05-01,42,CREST,1112.1,-2.45,1160.0,1112.0,1130.0,7509,8420795.7,4
2026-05-01,43,CSY,9.32,-0.85,9.4,9.2,9.4,22800,213108.1,4
2026-05-01,44,CYCL,1490.0,0.68,1497.0,1455.3,1480.0,643,950863.8,4
2026-05-01,45,CZBIL,204.5,0.25,205.0,200.0,204.0,66969,13564382.6,4
2026-05-01,46,DDBL,829.0,0.31,830.0,820.0,821.0,6014,4958428.5,4
2026-05-01,47,DHEL,599.3,-0.78,634.2,594.0,634.2,20350,12183514.0,4
2026-05-01,48,DHPL,300.0,0.33,300.0,293.0,298.0,3969,1173584.2,4
2026-05-01,49,DLBS,1290.0,-2.27,1333.0,1255.0,1333.0,310,393514.5,4
2026-05-01,50,DOLTI,364.0,-2.41,368.0,360.0,364.0,47272,17124144.3,4
2026-05-01,51,DORDI,277.0,1.09,280.0,272.0,280.0,74510,20486645.4,4
2026-05-01,52,EBL,697.0,-0.09,698.8,691.5,698.0,20626,14315130.9,4
2026-05-01,53,EBLD85,1162.0,1.93,1162.0,1130.0,1130.0,125,143800.0,4
2026-05-01,54,EBLD86,1072.1,0.2,1072.1,1072.1,1072.1,25,26802.5,4
2026-05-01,55,EBLD91,1056.1,-1.3,1066.1,1056.1,1064.0,425,452316.5,4
2026-05-01,56,EDBL,577.7,-0.74,583.2,572.0,580.0,14063,8123907.4,4
2026-05-01,57,EHPL,391.4,-0.38,412.5,385.0,412.5,24360,9488538.9,4
2026-05-01,58,ENL,899.8,1.1,899.9,872.0,872.0,111,98826.9,4
2026-05-01,59,FMDBL,795.0,-1.85,817.0,769.5,769.5,17754,14114539.2,4
2026-05-01,60,FOWAD,1096.0,-2.4,1109.9,1090.3,1105.0,2800,3071342.0,4
2026-05-01,61,GBBD85,1100.0,0.0,1100.0,1100.0,1100.0,100,110000.0,4
2026-05-01,62,GBBL,414.0,0.98,415.0,404.0,404.0,27568,11354065.7,4
2026-05-01,63,GBILD84/85,1121.0,-0.88,1131.0,1131.0,1131.0,2,2242.0,4
2026-05-01,64,GBIME,231.0,0.43,232.2,227.0,231.0,77576,17766123.5,4
2026-05-01,65,GBIMESY2,9.2,-1.18,9.42,9.01,9.04,7790,71908.0,4
2026-05-01,66,GBLBS,750.0,-0.27,753.0,740.0,740.2,2432,1812682.2,4
2026-05-01,67,GCIL,415.0,-1.19,419.6,411.0,419.6,9456,3917063.9,4
2026-05-01,68,GFCL,620.2,-0.61,623.0,611.2,612.0,5197,3215649.0,4
2026-05-01,69,GHL,234.0,0.0,237.0,227.0,228.7,92953,21472279.6,4
2026-05-01,70,GIBF1,11.0,1.38,11.0,10.85,10.85,2500,27173.0,4
2026-05-01,71,GILB,1100.2,-1.77,1110.5,1076.7,1100.0,6047,6617093.8,4
2026-05-01,72,GLBSL,1763.9,-1.18,1837.9,1761.0,1837.9,390,694424.8,4
2026-05-01,73,GLH,264.5,-0.49,266.5,261.1,263.0,65645,17260635.6,4
2026-05-01,74,GMFBS,1310.1,-1.42,1337.0,1290.0,1290.0,619,806047.5,4
2026-05-01,75,GMFIL,464.4,0.74,464.4,451.0,461.0,6225,2868711.0,4
2026-05-01,76,GMLI,1280.0,-0.78,1298.9,1236.0,1298.9,5949,7483667.1,4
2026-05-01,77,GRDBL,1100.0,0.0,1125.0,1075.0,1094.0,38831,42739554.5,4
2026-05-01,78,GSY,9.78,-0.51,10.03,9.75,9.75,4110,40316.6,4
2026-05-01,79,GUFL,518.2,0.88,518.2,513.0,513.0,10337,5341334.7,4
2026-05-01,80,GVL,487.5,-0.1,489.0,480.0,480.2,26961,13027636.0,4
2026-05-01,81,H8020,11.51,-1.2,11.85,11.51,11.51,7127,83713.77,4
2026-05-01,82,HATHY,814.0,-1.45,829.0,800.0,829.0,8882,7182739.5,4
2026-05-01,83,HBL,202.0,-0.44,204.9,200.0,202.9,51271,10349905.1,4
2026-05-01,84,HBLD83,1043.0,-2.98,1075.0,1075.0,1075.0,2,2086.0,4
2026-05-01,85,HBLD86,1148.4,3.0,1148.4,1148.4,1148.4,25,28710.0,4
2026-05-01,86,HBLPO,128.0,-2.29,128.0,128.0,128.0,105823,13545344.0,4
2026-05-01,87,HDHPC,222.8,0.86,225.0,214.0,220.1,369448,80827065.5,4
2026-05-01,88,HDL,1146.0,0.26,1148.0,1135.2,1140.0,28379,32401100.6,4
2026-05-01,89,HEI,516.0,1.78,516.0,503.2,503.3,2081,1061269.2,4
2026-05-01,90,HEIP,317.1,-2.97,317.1,317.1,317.1,100,31710.0,4
2026-05-01,91,HFIN,1024.0,1.89,1045.0,956.6,975.1,94735,94168284.9,4
2026-05-01,92,HHL,384.0,0.08,389.5,379.0,389.5,81781,31352005.7,4
2026-05-01,93,HIDCL,265.7,-0.49,268.7,262.0,267.0,126205,33365958.1,4
2026-05-01,94,HIDCLP,205.0,1.99,205.0,193.2,199.0,329808,66575231.6,4
2026-05-01,95,HIMSTAR,840.0,1.33,865.0,805.0,805.0,14834,12398816.3,4
2026-05-01,96,HLBSL,889.0,1.47,900.0,873.0,900.0,762,668666.0,4
2026-05-01,97,HLI,340.0,-0.53,342.0,337.0,341.2,55779,18928361.4,4
2026-05-01,98,HLICF,8.93,-0.33,9.2,8.8,8.8,6000,53748.0,4
2026-05-01,99,HPPL,366.6,-1.72,375.0,362.0,373.0,42793,15750010.8,4
2026-05-01,100,HRL,671.1,-1.19,679.0,666.0,677.0,104696,70291775.1,4
